# умение -> визуальный эффект. LineageSkillEffect.u, клиент High Five rev.268 (EN)
# skill_id: поле SkillID класса l2_<id>_skill, оно же skill_visual_effect из skillgrp.dat.
#   у 98 классов поле в дефолтах не задано - там id взят из имени класса.
# phase: массив, в котором лежит запись. attach_on: 0 None 1 Location 2 RH 3 LH 4 RA 5 LA
#   6 Wing 7 BoneSpecified 8 AliasSpecified 9 Trail 10 Agathion; пусто = не задан (дефолт 0).
# пустой effect_class = у записи нет EffectClass (30 таких на весь пакет).
skill_id	phase	effect_class	attach_on	bone	spawn_delay	scale	on_target
5861	CastingAction	LineageEffect.e_u311_area_blue	9		5		
5862	CastingAction	LineageEffect.e_u808_ra	9			2.3	
5862	CastingAction	LineageEffect.s_u524_ta	9				
5863	CastingAction	LineageEffect.e_u809_ra	9			2.3	
5863	CastingAction	LineageEffect.s_u204_ta_ms	9				
5865	ShotAction	LineageEffect.e_u338_ta	9				
5866	CastingAction	LineageEffect.a_u022_ta_unholy	9				
5866	CastingAction	LineageEffect.e_u606_currupt	9			0.2	
5870	CastingAction	LineageEffect.a_u022_ta_unholy	9				
5870	CastingAction	LineageEffect.e_u606_currupt	9			0.2	
5873	CastingAction	LineageEffect.s_u520_ca_undying	9			1	
5873	CastingAction	LineageEffect.e_u606_currupt	9			0.2	
5876	CastingAction	LineageEffect.a_u022_wind	9				
5877	CastingAction	LineageEffect.s_u836_ca	9				
5877	ShotAction	LineageEffect.s_u836_ta	9				
5878	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.7	
5878	ShotAction	LineageEffect.mo_war_cry_ta	9			1	
5878	ShotAction	LineageEffect.s_u015_b	9				
5878	ShotAction	LineageEffect.m_u041_vampiric	9				
5879	CastingAction	LineageEffect.s_u820_crate_ca_a	9				
5879	ShotAction	LineageEffect.s_u821_ta	9				
5880	CastingAction	LineageEffect.at_fatal_strike_ca	9				
5880	CastingAction	LineageEffect.e_u615_ta	7	Bip01 R Hand	0.85	0.13	
5880	CastingAction	LineageEffect.e_u615_ta	7	Bip01 L Hand	0.35	0.13	
5880	ShotAction	LineageEffect.ph_zero_g_ta	9				
5880	ShotAction	LineageEffect.s_u015_b	9				
5882	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
5882	CastingAction	LineageEffect.s_u831_electric	7	Bip01 L Hand	0.5	0.5	
5882	CastingAction	LineageEffect.s_u831_electric	7	Bip01 R Hand	0.5	0.5	
5882	ShotAction	LineageEffect.at_shield_stun_ta	9				
5883	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
5883	CastingAction	LineageEffect.e_u615_ta	7	Bip01 L Hand	0.5	0.1	
5883	CastingAction	LineageEffect.e_u615_ta	7	Bip01 R Hand	0.5	0.1	
5883	ShotAction	LineageEffect.at_sting_ta	9				
5883	ShotAction	LineageEffect.m_u808_tolerant_ta_a	9				
5884	CastingAction	LineageEffect.s_u831_electric	7	Bip01 R Hand	0.35	0.45	
5884	CastingAction	LineageEffect.at_fatal_strike_ca	9				
5884	CastingAction	LineageEffect.s_u831_electric	7	Bip01 L Hand	0.35	0.55	
5884	ShotAction	LineageEffect.at_shield_stun_ta	9				
5886	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.6	
5886	ShotAction	LineageEffect.at_shield_stun_ta	9				
5886	ShotAction	LineageEffect.at_shock_blast_ra	9			0.5	
5887	CastingAction	LineageEffect.s_u201_ca	9			0.7	
5887	ShotAction	LineageEffect.s_u834_range_ta	9			0.7	
5887	ShotAction	LineageEffect.s_u513_c	9		0.5		
5887	ShotAction	LineageEffect.s_u604_smoke	9		0.6	1	
5888	CastingAction	LineageEffect.at_shock_blast_ca	9			0.5	
5888	ShotAction	LineageEffect.at_shock_blast_ra	9				
5888	ShotAction	LineageEffect.s_u015_b	9				
5888	ShotAction	LineageEffect.at_shield_stun_ta	9				
5888	ShotAction	LineageEffect.ph_hate_ta	8	e_bone			
5889	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
5889	ShotAction	LineageEffect.ph_hate_ta	8	e_bone			
5889	ShotAction	LineageEffect.at_shield_stun_ta	9				
5890	CastingAction	LineageEffect.s_u502_ca	9			0.65	
5890	CastingAction	LineageEffect.m_u013_a	9			1	
5890	ShotAction	LineageEffect.e_u105_tiat_ra	9				
5890	ShotAction	LineageEffect.sp_dryad_root_ta	9				
5890	ShotAction	LineageEffect.ph_hate_ta	8	e_bone			
5891	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.5	
5891	ShotAction	LineageEffect.at_sonic_blast_fl					
5891	ExplosionAction	LineageEffect.at_sonic_blast_ta	9				
5892	CastingAction	LineageEffect.at_bluff_ca	9			1	
5892	ShotAction	LineageEffect.at_bluff_cs	9				
5892	ShotAction	LineageEffect.at_bluff_ta	9				
5893	CastingAction	LineageEffect.m_u808_tolerant_ca	9			1	
5893	CastingAction	LineageEffect.s_u831_electric	7	Bip01 L Hand	0.4		
5893	ShotAction	LineageEffect.s_u834_ca	9		0.8	1.1	
5893	ShotAction	LineageEffect.s_u834_ca	9		1.5	1.1	
5893	ShotAction	LineageEffect.m_u003_b	9			1	
5894	CastingAction	LineageEffect.mo_dash_ca	9			1	
5894	ShotAction	LineageEffect.bl_berserker_spirit_ta	9			0.5	
5894	ShotAction	LineageEffect.m_u808_tele_ta_d	9			1	
5895	CastingAction	LineageEffect.e_u308_mantra	9		1.5	0.3	
5895	CastingAction	LineageEffect.s_u502_ca	9			0.6	
5895	ShotAction	LineageEffect.s_u604_smoke	9			1.5	
5895	ShotAction	LineageEffect.at_bluff_ta	9				
5896	CastingAction	LineageEffect.e_u308_mantra	9				
5896	CastingAction	LineageEffect.e_u308_ca_lich	9			0.5	
5896	ShotAction	LineageEffect.e_u329_fl_A	9			0.6	
5896	ExplosionAction	LineageEffect.e_u329_ta_A	9				
5896	ExplosionAction	LineageEffect.e_u329_ta_B	9				
5897	CastingAction	LineageEffect.bl_berserker_spirit_ca	9			1	
5897	ShotAction	LineageEffect.bl_curse_poison_ta	9				
5898	CastingAction	LineageEffect.e_u308_mantra	9				
5898	ShotAction	LineageEffect.e_u329_fl_A					
5898	ExplosionAction	LineageEffect.e_u329_ta_A	9				
5898	ExplosionAction	LineageEffect.e_u329_ta_B	9				
5899	CastingAction	LineageEffect.bl_berserker_spirit_ca	9			0.6	
5899	CastingAction	LineageEffect.s_u201_ta	9		1.8		
5899	ShotAction	LineageEffect.m_u003_b	9			1	
5900	CastingAction	LineageEffect.s_u502_ca	9			0.65	
5900	CastingAction	LineageEffect.s_u526_ca	9		1	0.65	
5900	ShotAction	LineageEffect.ph_hate_ta	8	e_bone			
5900	ShotAction	LineageEffect.e_u606_currupt	9			0.2	
5901	CastingAction	LineageEffect.at_shock_blast_ca	9			0.8	
5901	ShotAction	LineageEffect.s_u201_ta	9				
5901	ShotAction	LineageEffect.at_shock_blast_ta	9				
5903	CastingAction	LineageEffect.bl_berserker_spirit_ca	9			1	
5903	ShotAction	LineageEffect.e_u329_ta_A	9			0.5	
5903	ShotAction	LineageEffect.e_u329_ta_B	9			0.7	
5904	CastingAction	LineageEffect.bl_berserker_spirit_ca	9			1	
5904	CastingAction	LineageEffect.e_u329_pr_A	7	Bip01 R Hand	0.5		
5904	ShotAction	LineageEffect.e_u329_ta_B	9			0.7	
5904	ShotAction	LineageEffect.m_u003_b	9			1	
5905	CastingAction	LineageEffect.s_u526_ca	9			1	
5905	ShotAction	LineageEffect.e_u105_tiat_ra	9			0.6	
5905	ShotAction	LineageEffect.e_u329_ta_A	9			0.7	
5906	CastingAction	LineageEffect.s_u807_mage_ca	9			1	
5906	ExplosionAction	LineageEffect.e_u329_ta_A	9			1	
5907	CastingAction	LineageEffect.s_u214_ca	9			1	
5907	ShotAction	LineageEffect.s_u214_ta	9				
5909	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.4	
5909	ShotAction	LineageEffect.mo_war_cry_ta	9			0.4	
5909	ShotAction	LineageEffect.s_u015_b	9				
5910	CastingAction	LineageEffect.bl_berserker_spirit_ca	9			1	
5910	ShotAction	LineageEffect.e_u329_fl_A				0.4	
5910	ExplosionAction	LineageEffect.e_u329_ta_A	9				
5919	CastingAction	LineageEffect.e_u613_ca	9			0.4	
5919	ShotAction	LineageEffect.s_u211_ta	9				
5919	ShotAction	LineageEffect.e_u329_ta_A	9				
5920	CastingAction	LineageEffect.s_u201_ca	9			2	
5920	CastingAction	LineageEffect.e_u618_echmus_ca	9				
5920	ShotAction	LineageEffect.e_u829_echmus_Thorn	9			1	
5920	ShotAction	LineageEffect.e_u619_blood	9			2	
5920	ShotAction	LineageEffect.e_u843_echmus_thorn	1			2	
5921	CastingAction	LineageEffect.e_u614_ca	7	Bip01 Spine		0.4	
5921	CastingAction	LineageEffect.e_u614_fan	9		1.8		
5921	ShotAction	LineageEffect.m_u003_b	9			1	
5921	ShotAction	LineageEffect.e_u615_ta	9		0.5	1	
5922	CastingAction	LineageEffect.e_u612_ca_b	9			0.3	
5922	CastingAction	LineageEffect.e_u612_ca_b	9		1	0.5	
5922	ShotAction	LineageEffect.e_u612_fl_b				0.3	
5922	ExplosionAction	LineageEffect.e_u612_ta_b	9			1	
5922	ExplosionAction	LineageEffect.e_u612_ta_a	9			1	
5923	CastingAction	LineageEffect.e_u619_soul_a	9			0.25	
5924	CastingAction	LineageEffect.s_u820_magic_ca	9		0.5	0.4	
5924	CastingAction	LineageEffect.s_u820_magic_ca	9		1.5	0.35	
5924	ShotAction	LineageEffect.e_u327_fl_blood				0.3	
5924	ExplosionAction	LineageEffect.e_u327_ta_blood	9			2.5	
5924	ExplosionAction	LineageEffect.s_u834_fl					
5924	ExplosionAction	LineageEffect.s_u834_fl					
5925	CastingAction	LineageEffect.e_u616_dash	9				
5925	ShotAction	LineageEffect.e_u615_ta	9				
5926	CastingAction	LineageEffect.s_u201_ca	9			0.3	
5926	CastingAction	LineageEffect.e_u615_fan	7	Bip01 head	1.5	0.2	
5926	ShotAction	LineageEffect.e_u615_ta	9			0.7	
5932	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.6	
5932	ShotAction	LineageEffect.e_u622_spread	9			0.075	
5932	ShotAction	LineageEffect.e_u608_tiat_ae	9			0.1	
5932	ShotAction	LineageEffect.e_u608_tiat_ae	9		0.05	0.1	
5932	ShotAction	LineageEffect.e_u608_tiat_ae	9		0.1	0.1	
5932	ShotAction	LineageEffect.e_u608_tiat_ae	9		0.15	0.1	
5932	ShotAction	LineageEffect.e_u608_tiat_ae	9		0.2	0.1	
5932	ShotAction	LineageEffect.s_u015_b	9				
5933	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.6	
5933	ShotAction	LineageEffect.e_u622_spread	9			0.075	
5933	ShotAction	LineageEffect.at_shock_blast_ra	9			0.15	
5933	ShotAction	LineageEffect.at_shock_blast_ra	9		0.05	0.2	
5933	ShotAction	LineageEffect.at_shock_blast_ra	9		0.1	0.25	
5933	ShotAction	LineageEffect.at_shock_blast_ra	9		0.2	0.2	
5933	ShotAction	LineageEffect.at_shock_blast_ra	9		0.25	0.15	
5933	ShotAction	LineageEffect.s_u015_b	9				
5935	CastingAction	LineageEffect.s_u526_ca	9			0.6	
5935	CastingAction	LineageEffect.e_u308_mantra	9				
5935	ShotAction	LineageEffect.s_u834_range_ta	9				
5936	CastingAction	LineageEffect.at_shock_blast_ca	9			0.7	
5936	CastingAction	LineageEffect.e_u308_mantra	9				
5936	ShotAction	LineageEffect.at_shock_blast_ra	9				
5936	ShotAction	LineageEffect.at_shock_blast_ta	9				
5937	CastingAction	LineageEffect.at_shield_stun_ta	9				
5950	CastingAction	LineageEffect.e_u521_birthday	9				
5951	CastingAction	LineageEffect.e_u300_heart_ca	9				
5951	CastingAction	LineageEffect.wh_bless_the_soul_ta	9		1.5		
5955	CastingAction	LineageEffect.e_u600_aga_joy	9		1.5	0.3	
5956	CastingAction	LineageEffect.s_u021_aga_anger	9		1.5	0.3	
5958	CastingAction	LineageEffect.e_u300_aga_love_a	9		1.5		
5960	CastingAction	LineageEffect.e_u311_area_red	9				
5961	CastingAction	LineageEffect.e_u319_ca	9			0.06	
5961	ShotAction	LineageEffect.e_u319_ta	9				
5962	CastingAction	LineageEffect.e_u318_ca	9			0.15	
5962	CastingAction	LineageEffect.e_u318_pr	9			0.15	
5962	ShotAction	LineageEffect.e_u318_fl				0.15	
5962	ExplosionAction	LineageEffect.e_u318_ta	9			1	
5974	CastingAction	LineageEffect.e_u609_tran_ca	9				
5977	CastingAction	LineageEffect.s_u831_electric	7	Bip01_R_Hand	0.1	0.4	
5977	CastingAction	LineageEffect.s_u831_electric	7	Bip01_R_Hand	0.2	0.5	
5977	CastingAction	LineageEffect.s_u831_electric	7	Bip01_L_Hand	0.1	0.4	
5977	CastingAction	LineageEffect.s_u831_electric	7	Bip01_L_Hand	0.2	0.5	
5977	CastingAction	LineageEffect.s_u502_ca	9			0.76	
5977	ShotAction	LineageEffect.s_u015_b	9				
5977	ShotAction	LineageEffect.e_u608_tiat_ae	9			0.6	
5978	CastingAction	LineageEffect.s_u229_ca	9			1	
5978	CastingAction	LineageEffect.s_u229_ta_B	9		0.75		
5978	ShotAction	LineageEffect.s_u015_b	9				
5980	CastingAction	LineageEffect.e_u308_ca_lich	9			1	
5980	CastingAction	LineageEffect.e_u105_tiat_ra	9			0.6	
5980	CastingAction	LineageEffect.s_u015_b	9				
5984	CastingAction	LineageEffect.s_u834_range_ta	9				
5984	CastingAction	LineageEffect.e_u329_ta_A	9		0.4		
5987	CastingAction	LineageEffect.m_u200_ca	9			0.7	
5987	ShotAction	LineageEffect.at_shock_blast_ra	9				
5989	CastingAction	LineageEffect.mo_ultimate_defence_cs	9			0.5	
5989	ShotAction	LineageEffect.s_u609_ca_b	9				
5990	CastingAction	LineageEffect.s_u613_ca_a	9			2	
5990	ShotAction	LineageEffect.s_u217_airheal_ta	9			0.7	
6020	CastingAction	LineageEffect.e_u619_soul_b	9			0.25	
6021	CastingAction	LineageEffect.e_u619_soul_c	9			0.25	
6022	CastingAction	LineageEffect.e_u619_soul_d	9			0.25	
6023	CastingAction	LineageEffect.e_u619_soul_e	9			0.25	
6037	CastingAction	LineageEffect.e_u618_echmus_ae	9			0.1	
6041	CastingAction	LineageEffect.e_u322_phoenix	9			0.3	
6041	ShotAction	LineageEffect.s_u015_b	9				
6042	CastingAction	LineageEffect.s_u613_ca_a	7	Bip01 Spine		2	
6042	ShotAction	LineageEffect.su_empower_third_ta	9				
6043	CastingAction	LineageEffect.m_u809_ca_air	7	Bip01 Spine		0.6	
6043	CastingAction	LineageEffect.m_u809_ca_air	7	Bip01 Spine	0.3	0.4	
6043	ShotAction	LineageEffect.e_u808_ra	9			0.5	
6043	ShotAction	LineageEffect.e_u827_ta	9			1.3	
6044	CastingAction	LineageEffect.s_u503_tiat_a	7	Bip01 Spine			
6044	ShotAction	LineageEffect.s_u015_b	9				
6045	CastingAction	LineageEffect.e_u306_sstar	7	Bone57		2	
6047	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.6	
6047	CastingAction	LineageEffect.mo_war_cry_ta	9		1.2	1	
6047	ShotAction	LineageEffect.s_u015_b	9				
6097	ShotAction	LineageEffect.e_u201_pc_gawi	9				
6098	ShotAction	LineageEffect.e_u201_pc_bawi	9				
6099	ShotAction	LineageEffect.e_u201_pc_bo	9				
6100	ShotAction	LineageEffect.e_u201_turkey_gawi	9				
6100	ShotAction	LineageEffect.e_u201_turkey_dis	9		2		
6101	ShotAction	LineageEffect.e_u201_turkey_bawi	9				
6101	ShotAction	LineageEffect.e_u201_turkey_dis	9		2		
6102	ShotAction	LineageEffect.e_u201_turkey_bo	9				
6102	ShotAction	LineageEffect.e_u201_turkey_dis	9		2		
6106	CastingAction	LineageEffect.wh_bless_the_body_ta	9				
6106	CastingAction	LineageEffect.e_u086_snow	9			1.6	
6107	CastingAction	LineageEffect.wh_bless_the_body_ta	9				
6107	CastingAction	LineageEffect.e_u086_snow	9			1.6	
6116	CastingAction	LineageEffect.e_u201_turkey_ca	9			1	
6121	CastingAction	LineageEffect.e_u519_aga_gift	9		2.7	0.35	
6123	CastingAction	LineageEffect.e_u204_aga_ca	9				
6123	CastingAction	LineageEffect.e_u204_ta	9		1.5		
6124	CastingAction	LineageEffect.e_u204_aga_ca_a	9				
6128	CastingAction	LineageEffect.s_u202_event_cow	9			0.45	
6128	CastingAction	LineageEffect.s_u202_event_cow	9		0.8	0.75	
6128	CastingAction	LineageEffect.s_u202_event_cow	9			0.45	
6128	CastingAction	LineageEffect.s_u202_event_cow	9		0.2	0.75	
6128	CastingAction	LineageEffect.mo_vengence_ra	9			1.5	
6128	CastingAction	LineageEffect.mo_vengence_ra	9		0.1	1.5	
6128	CastingAction	LineageEffect.mo_vengence_ra	9		0.2	1.5	
6128	CastingAction	LineageEffect.s_u202_event_cow	9			0.45	
6128	CastingAction	LineageEffect.s_u202_event_cow	9			0.45	
6128	CastingAction	LineageEffect.s_u202_event_cow	9		0.2	0.75	
6128	CastingAction	LineageEffect.mo_vengence_ra	9			1.5	
6128	CastingAction	LineageEffect.mo_vengence_ra	9		0.1	1.5	
6128	CastingAction	LineageEffect.mo_vengence_ra	9		0.2	1.5	
6128	CastingAction	LineageEffect.s_u202_event_cow	9			0.45	
6129	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.55	
6129	ShotAction	LineageEffect.at_shield_stun_ta	9				
6130	CastingAction	LineageEffect.s_u202_final	9			0.45	
6130	CastingAction	LineageEffect.s_u202_final	9		1.7	0.55	
6130	CastingAction	LineageEffect.s_u202_final	9		3.4	0.65	
6130	ShotAction	LineageEffect.at_shield_stun_ta	9				
6135	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.55	
6135	ShotAction	LineageEffect.e_u309_ta_block	9				
6136	CastingAction	LineageEffect.e_u300_aga_love_a	9				
6136	CastingAction	LineageEffect.e_u300_aga_love_a	9		1		
6136	CastingAction	LineageEffect.e_u306_sstar	7	Bip01 R Hand	0.6		
6136	CastingAction	LineageEffect.e_u306_sstar	7	Bip01 R Hand	0.8		
6137	CastingAction	LineageEffect.e_u306_sstar	7	Bip01 R Hand			
6140	CastingAction	LineageEffect.ph_zero_g_ta	9				
6143	CastingAction	LineageEffect.s_u023_lightening_ca	9			1.5	
6143	CastingAction	LineageEffect.s_u831_electric	7	Bip01 L Hand	2.5	0.55	
6143	CastingAction	LineageEffect.s_u831_electric	7	Bip01 L Hand	2.8	0.85	
6143	ShotAction	LineageEffect.e_u344_fl				0.5	
6143	ExplosionAction	LineageEffect.e_u318_ta	9			0.5	
6147	CastingAction	LineageEffect.s_u220_ca	9			1	
6147	ShotAction	LineageEffect.e_u706_ta	9			0.75	
6148	CastingAction	LineageEffect.su_empower_ca	9				
6148	ShotAction	LineageEffect.s_u603_ta	9				
6164	CastingAction	LineageEffect.s_u526_ca	9			0.6	
6164	ShotAction	LineageEffect.s_u509_e	9			0.7	
6164	ShotAction	LineageEffect.s_u509_e	9		0.1	0.8	
6164	ShotAction	LineageEffect.s_u509_e	9		0.2	0.9	
6168	CastingAction	LineageEffect.at_fatal_strike_ca	9			1	
6168	ShotAction	LineageEffect.at_shield_stun_ta	9			1.5	
6172	CastingAction	LineageEffect.e_u858_chew	7	Bip01 Ponytail23	1		
6172	CastingAction	LineageEffect.e_u858_chew	7	Bip01 Ponytail23	1.5	0.35	
6172	ShotAction	LineageEffect.e_u858_chew	9			1	
6172	ShotAction	LineageEffect.e_u858_ta	9		2	0.85	
6174	CastingAction	LineageEffect.e_u404_ssq_dp	9			1.8	
6174	CastingAction	LineageEffect.e_u611_dpa	9		2	0.4	
6174	CastingAction	LineageEffect.e_u611_dpb	9		4	0.4	
6176	CastingAction	LineageEffect.e_u856_ssq_dp	9				
6178	CastingAction	LineageEffect.e_u845_ssq_dp	9				
6179	CastingAction	LineageEffect.e_u855_crash_dp	9				
6179	CastingAction	LineageEffect.e_u855_crash_dp	9		0.2	0.8	
6179	CastingAction	LineageEffect.e_u855_crash_dp	9		0.35		
6180	CastingAction	LineageEffect.e_u312_lighting_red	7	bip01		0.3	
6180	CastingAction	LineageEffect.e_u312_lighting_red	7	Bip01_L_Hand	4.2	0.3	
6180	CastingAction	LineageEffect.e_u048_a	9		5.8	0.15	
6180	CastingAction	LineageEffect.e_u048_a	9		6	0.15	
6180	CastingAction	LineageEffect.e_u622_spread	9		5.8	0.025	
6180	CastingAction	LineageEffect.e_u048_a	9		6.1	0.25	
6194	CastingAction	LineageEffect.s_u230_ca	9			0.5	
6194	CastingAction	LineageEffect.s_u831_electric	7	Bip01 R Hand			
6194	CastingAction	LineageEffect.s_u831_electric	7	Bip01 L Hand			
6194	ShotAction	LineageEffect.s_u230_ra	9			1	
6194	ShotAction	LineageEffect.s_u230_ta	9				
6196	CastingAction	LineageEffect.e_u306_sstar	9				
6196	CastingAction	LineageEffect.e_u519_aga_gift	9		1.7	0.35	
6197	CastingAction	LineageEffect.e_u306_sstar	9				
6234	CastingAction	LineageEffect.s_u224_ta	9			1	
6234	CastingAction	LineageEffect.e_u089_coin	9			1.25	
6234	CastingAction	LineageEffect.e_u089_coin	9		0.2	1	
6234	CastingAction	LineageEffect.e_u089_coin	9		0.3	1.05	
6234	CastingAction	LineageEffect.e_u089_coin	9		0.35	1.2	
6234	CastingAction	LineageEffect.e_u089_coin	9		0.4	1.05	
6239	CastingAction	LineageEffect.e_u204_aga_ca	9				
6239	CastingAction	LineageEffect.e_u519_aga_gift	9		2.7	0.35	
6240	CastingAction	LineageEffect.e_u407_cra	9				
6240	ShotAction	LineageEffect.e_u407_ta	9			2	
6262	CastingAction	LineageEffect.z_cast_red_ca	9			0.6	
6262	ShotAction	LineageEffect.z_lightning_ra				0.6	
6262	ShotAction	LineageEffect.at_stun_attack_ta	9		0.2		
6263	CastingAction	LineageEffect.m_u202_ca_a	9			1	
6263	ShotAction	LineageEffect.z_dummy_quake_1s	9				
6263	ShotAction	LineageEffect.at_stun_attack_ta	9				
6263	ShotAction	LineageEffect.z_lightning_ra					
6263	ShotAction	LineageEffect.z_seed_mammalia_ent	9			0.7	
6264	CastingAction	LineageEffect.z_casting_fire_ca	9			1	
6264	ShotAction	LineageEffect.s_u524_ta	9		0.2	2.2	
6264	ShotAction	LineageEffect.s_u524_ta	9			3.2	
6265	CastingAction	LineageEffect.at_fatal_strike_ca	9			0.7	
6265	ShotAction	LineageEffect.z_smoke_01_ca				1.4	
6265	ShotAction	LineageEffect.z_smoke_long_ca				1.8	
6265	ShotAction	LineageEffect.z_smoke_01_ca			0.5	1.4	
6265	ShotAction	LineageEffect.z_dummy_quake_1s	9			1	
6274	ShotAction	LineageEffect.z_ice_storm_big_ta	9			0.5	
6274	ShotAction	LineageEffect.z_ice_storm_big_ta	9			0.3	
6274	ShotAction	LineageEffect.z_ice_storm_big_ta	9			0.7	
6274	ShotAction	LineageEffect.z_dummy_quake_10S	9			0.5	
6275	ShotAction	LineageEffect.z_ice_storm_big_ta	9			0.5	
6275	ShotAction	LineageEffect.z_ice_storm_big_ta	9			0.3	
6275	ShotAction	LineageEffect.z_ice_storm_big_ta	9			0.7	
6275	ShotAction	LineageEffect.z_dummy_quake_10S	9			0.5	
6276	ShotAction	LineageEffect.z_ice_storm_big_ta	9			0.3	
6276	ShotAction	LineageEffect.z_ice_storm_big_ta	9			0.7	
6276	ShotAction	LineageEffect.z_ice_storm_big_ta	9			0.5	
6276	ShotAction	LineageEffect.z_dummy_quake_5S	9			0.5	
6276	ShotAction	LineageEffect.z_ice_particle_a_life_filter	9				
6277	CastingAction	LineageEffect.z_freya_self_b_ca	9			0.2	
6277	CastingAction	LineageEffect.z_ice_knight2_ca	9		1.5	1	
6278	CastingAction	LineageEffect.z_ice_storm_ca	9			0.2	
6278	ShotAction	LineageEffect.z_freya_a_fl				0.4	
6278	ShotAction	LineageEffect.z_freya_a_fl				0.6	
6278	ExplosionAction	LineageEffect.z_freya_iceball_ra	9			0.25	
6279	CastingAction	LineageEffect.z_freya_self_a_ca	9			0.2	
6279	ShotAction	LineageEffect.z_freya_self_b_ra				1.2	
6279	ShotAction	LineageEffect.z_freya_self_ta	9				
6280	ShotAction	LineageEffect.z_ice_death_clack_ca	9				
6280	ShotAction	LineageEffect.z_ice_death_clack_ca	9		2.5		
6281	CastingAction	LineageEffect.m_u808_tolerant_ca	9				
6281	ShotAction	LineageEffect.m_u808_tolerant_ta_c	9				
6282	CastingAction	LineageEffect.z_ice_reflect_ca	9		0.3	1	
6283	CastingAction	LineageEffect.z_ice_storm_b_ca	9			0.05	
6283	ShotAction	LineageEffect.z_ice_bomb_ta	9				
6284	CastingAction	LineageEffect.z_ice_knight_buff	9			1.3	
6285	CastingAction	LineageEffect.wh_regeneration_ta	9			0.4	
6286	CastingAction	LineageEffect.m_u202_ca_a	9			1	
6286	ShotAction	LineageEffect.z_buff_a	9				
6287	CastingAction	LineageEffect.z_buff_c	9			1	
6287	ShotAction	LineageEffect.z_buff_a	9				
6288	CastingAction	LineageEffect.z_jinia_pray_ca	9		1	1	
6288	CastingAction	LineageEffect.z_cast_red_ca	9			1	
6288	ShotAction	LineageEffect.z_shockwave_a_ra	9				
6288	ShotAction	LineageEffect.z_cast_red_ca	9			1	
6289	CastingAction	LineageEffect.z_cast_red_ca	9			0.8	
6289	CastingAction	LineageEffect.z_kegor_brave	9		3	0.3	
6289	ShotAction	LineageEffect.su_focus_ta	9				
6290	CastingAction	LineageEffect.z_knight_Sort_ca	9			0.8	
6290	ShotAction	LineageEffect.z_ice_knight3_ta	9			-1	
6291	CastingAction	LineageEffect.z_knight_Sort_ca	9		1	0.8	
6291	ShotAction	LineageEffect.z_kegor_trail_ta	9			0.5	
6291	ShotAction	LineageEffect.z_knight_Sort_slash	9			0.5	
6291	ShotAction	LineageEffect.z_ice_knight_a_ra	9			1	
